fname,row_id,col_id
S0022309301007013__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399005979__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306003917__0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0, 0]","[(49, 9), (42, 10), (41, 9), (66, 10), (65, 9), (27, 11), (58, 10), (19, 11), (57, 9), (82, 10), (81, 9), (43, 11), (74, 10), (35, 11), (73, 9), (98, 10), (59, 11), (97, 9), (90, 10), (51, 11), (89, 9), (75, 11), (67, 11), (83, 11), (18, 10), (17, 9), (34, 10), (33, 9), (26, 10), (25, 9), (50, 10)]"
S0022309306003917__1,"[3, 2, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[(9, 8), (23, 22), (13, 8), (16, 15), (20, 15)]"
S0022309306003917__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308008478__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308008478__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306000743__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306000743__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500815X__0,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 0]","[(9, 1), (29, 5), (25, 1), (22, 6), (59, 3), (60, 4), (38, 6), (58, 2), (21, 5), (57, 1), (54, 6), (37, 5), (70, 6), (14, 6), (51, 3), (52, 4), (33, 1), (30, 6), (67, 3), (50, 2), (68, 4), (49, 1), (13, 5), (66, 2), (65, 1), (62, 6)]"
S002230930500815X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500815X__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500815X__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500815X__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500815X__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500815X__6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 0, 2, 2, 2, 2, 2, 2]","[(552, 3), (349, 7), (660, 3), (260, 8), (491, 5), (683, 8), (626, 5), (201, 3), (115, 7), (492, 6), (629, 8), (309, 3), (178, 7), (635, 5), (670, 4), (345, 3), (138, 3), (453, 3), (322, 7), (464, 5), (88, 7), (548, 8), (519, 6), (489, 3), (282, 3), (597, 3), (584, 8), (232, 7), (633, 3), (206, 8), (534, 3), (589, 4), (570, 3), (350, 8), (678, 3), (494, 8), (581, 5), (98, 8), (133, 7), (638, 8), (651, 3), (652, 4), (214, 7), (571, 4), (242, 8), (277, 7), (573, 6), (554, 5), (129, 3), (358, 7), (563, 5), (187, 7), (161, 8), (273, 3), (564, 6), (269, 8), (483, 6), (331, 7), (305, 8), (490, 4), (539, 8), (111, 3), (536, 5), (160, 7), (561, 3), (634, 4), (557, 8), (669, 3), (500, 5), (255, 3), (124, 7), (680, 5), (304, 7), (170, 8), (517, 4), (593, 8), (84, 3), (107, 8), (215, 8), (472, 4), (314, 8), (661, 4), (120, 3), (642, 3), (228, 3), (97, 7), (251, 8), (512, 8), (474, 6), (359, 8), (616, 4), (458, 8), (134, 8), (590, 5), (241, 7), (656, 8), (503, 8), (653, 5), (142, 7), (602, 8), (278, 8), (116, 8), (463, 4), (286, 7), (643, 4), (521, 8), (102, 3), (455, 5), (143, 8), (566, 8), (259, 7), (665, 8), (555, 6), (246, 3), (179, 8), (599, 5), (287, 8), (562, 4), (481, 4), (323, 8), (183, 3), (625, 4), (510, 6), (467, 8), (327, 3), (196, 7), (572, 5), (575, 8), (473, 5), (156, 3), (471, 3), (340, 7), (544, 4), (617, 5), (192, 3), (507, 3), (300, 3), (518, 5), (169, 7), (615, 3), (508, 4), (465, 6), (546, 6), (336, 3), (662, 5), (313, 7), (93, 3), (456, 6), (480, 3), (588, 3), (535, 4), (454, 4), (125, 8), (237, 3), (106, 7), (600, 6), (624, 3), (679, 4), (598, 4), (250, 7), (174, 3), (210, 3), (318, 3), (674, 8), (671, 5), (188, 8), (591, 6), (354, 3), (553, 4), (462, 3), (332, 8), (498, 3), (582, 6), (644, 5), (268, 7), (476, 8), (545, 5), (543, 3), (89, 8), (509, 5), (197, 8), (620, 8), (264, 3), (579, 3), (233, 8), (580, 4), (499, 4), (537, 6), (341, 8), (205, 7), (516, 3), (501, 6), (482, 5), (647, 8), (485, 8), (165, 3)]"
S0022309315300090__0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(28, 4), (10, 6), (24, 4), (22, 6), (26, 6), (23, 7), (38, 6), (19, 7), (39, 7), (21, 5), (35, 7), (20, 4), (17, 5), (16, 4), (36, 4), (14, 6), (18, 6), (15, 7), (32, 4), (30, 6), (11, 7), (34, 6), (31, 7), (13, 5), (27, 7), (12, 4), (9, 5), (8, 4)]"
S0022309307011015__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307011015__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307011015__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307011015__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309001185__0,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 3, 2, 2, 2, 0, 0]","[(72, 2), (74, 4), (73, 3), (16, 2), (18, 4), (39, 4), (17, 3), (66, 3), (37, 2), (10, 3), (81, 4), (59, 3), (60, 4), (25, 4), (79, 2), (52, 3), (23, 2), (58, 2), (67, 4), (11, 4), (38, 3), (32, 4), (31, 3), (65, 2), (9, 2), (80, 3), (30, 2), (24, 3), (51, 2), (53, 4)]"
S0022309309001185__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309001185__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314002634__0,"[0, 0, 0, 0, 0, 0]",[]
S0022309399000691__0,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 2, 2, 2, 0, 0, 0, 0]","[(49, 9), (42, 10), (41, 9), (66, 10), (27, 11), (65, 9), (19, 11), (82, 10), (81, 9), (43, 11), (74, 10), (73, 9), (35, 11), (90, 10), (89, 9), (51, 11), (75, 11), (67, 11), (91, 11), (83, 11), (18, 10), (34, 10), (33, 9), (26, 10), (25, 9), (50, 10)]"
S0022309399000691__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399000691__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399000691__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399000691__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399000691__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314001148__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314001148__1,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306005990__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306005990__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306005990__2,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306005990__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306005990__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304002923__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315301782__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303003235__0,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 3, 2, 2, 2, 2, 2, 2, 2]","[(82, 86), (28, 4), (9, 1), (82, 2), (69, 70), (87, 86), (81, 1), (26, 2), (29, 5), (25, 1), (66, 2), (71, 70), (66, 70), (37, 5), (36, 4), (53, 5), (51, 3), (52, 4), (33, 1), (67, 3), (69, 5), (50, 2), (85, 86), (68, 4), (49, 1), (13, 5), (12, 4), (83, 3), (85, 5), (54, 70), (84, 4), (65, 1), (10, 2)]"
S0022309303003235__1,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 3, 2, 2, 2, 0, 0]","[(62, 2), (26, 2), (61, 1), (25, 1), (68, 2), (32, 2), (31, 1), (39, 3), (33, 3), (67, 1), (38, 2), (37, 1), (8, 2), (7, 1), (9, 3), (51, 3), (50, 2), (20, 2), (49, 1), (21, 3), (56, 2), (55, 1), (19, 1), (27, 3)]"
S0022309303003235__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399006468__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300002660__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301010523__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301010523__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301010523__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301010523__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301010523__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301010523__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301010523__6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302013741__0,"[0, 1, 1, 3, 2]","[(5, 5), (3, 3)]"
S0022309302013741__1,"[0, 0, 0, 0, 0, 0]",[]
S0022309307011933__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307011933__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306005503__0,"[3, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[(26, 24), (38, 32), (21, 16), (33, 32), (17, 16), (39, 32), (22, 16), (18, 16), (34, 32), (30, 24), (23, 16), (27, 24), (35, 32), (31, 24), (28, 24), (36, 32), (19, 16), (25, 24), (29, 24), (37, 32), (20, 16)]"
S0022309305006538__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006538__1,"[0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006538__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315301514__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315301514__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002245960500126X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309398004670__0,"[0, 0, 1, 1, 1, 1, 1, 0, 2, 2, 2, 0, 0]","[(13, 1), (39, 3), (33, 3), (20, 2), (15, 3), (27, 3), (26, 2), (21, 3), (38, 2), (25, 1), (37, 1), (14, 2), (19, 1), (32, 2), (31, 1)]"
S0022309301010353__0,"[0, 0, 0, 0, 0, 0, 0]",[]
S0022309305002590__0,"[0, 0, 1, 1, 1, 1, 3, 2, 2, 2, 2]","[(16, 6), (19, 9), (17, 7), (29, 9), (12, 7), (23, 8), (27, 7), (22, 7), (13, 8), (21, 6), (26, 6), (11, 6)]"
S0022309305002590__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309398004451__0,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[(29, 28), (34, 28), (27, 21), (59, 56), (50, 49), (16, 14), (52, 49), (60, 56), (37, 35), (43, 42), (69, 63), (55, 49), (10, 7), (57, 56), (19, 14), (30, 28), (13, 7), (23, 21), (61, 56), (36, 35), (44, 42), (68, 63), (17, 14), (22, 21), (9, 7), (39, 35), (26, 21), (58, 56), (12, 7), (54, 49), (41, 35), (51, 49), (33, 28), (8, 7), (25, 21), (15, 14), (20, 14), (11, 7), (40, 35), (18, 14), (38, 35), (53, 49), (24, 21), (62, 56)]"
S0022309398004451__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309398004451__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309398004451__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309398004451__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301008766__0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 0]","[(43, 3), (25, 1), (117, 5), (22, 6), (98, 2), (113, 1), (110, 6), (19, 3), (130, 2), (93, 5), (142, 6), (108, 4), (89, 1), (86, 6), (69, 5), (50, 2), (140, 4), (84, 4), (65, 1), (62, 6), (45, 5), (26, 2), (59, 3), (41, 1), (38, 6), (114, 2), (21, 5), (126, 6), (35, 3), (17, 1), (109, 5), (90, 2), (14, 6), (124, 4), (105, 1), (102, 6), (141, 5), (85, 5), (66, 2), (137, 1), (134, 6), (100, 4), (81, 1), (61, 5), (42, 2), (132, 4), (57, 1), (54, 6), (37, 5), (18, 2), (51, 3), (33, 1), (125, 5), (30, 6), (106, 2), (13, 5), (121, 1), (118, 6), (27, 3), (138, 2), (101, 5), (9, 1), (82, 2), (116, 4), (97, 1), (94, 6), (133, 5), (58, 2), (129, 1), (92, 4), (70, 6), (53, 5), (34, 2), (67, 3), (49, 1), (46, 6), (122, 2), (29, 5), (10, 2)]"
S0022309301008766__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301008766__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301008766__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309007108__0,"[0, 0, 1, 0, 0, 0, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(28, 18), (62, 12), (66, 16), (29, 19), (22, 12), (21, 11), (64, 14), (68, 18), (61, 11), (65, 15), (24, 14), (69, 19), (27, 17), (63, 13), (25, 15), (26, 16), (23, 13), (67, 17)]"
S0022309309007108__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304005368__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304005368__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306009513__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306009513__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306009513__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306009513__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306009513__6,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306009513__7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003318__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006987__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006987__1,"[0, 0, 1, 0, 1, 3, 2, 2, 2, 2, 2, 0]","[(31, 28), (30, 2), (16, 2), (18, 4), (15, 1), (19, 5), (29, 1), (33, 5), (17, 3), (32, 28)]"
S0022309303006987__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006987__3,"[0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006987__4,"[0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006987__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230931500040X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230931500040X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230931500040X__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230931500040X__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308002846__0,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308002846__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930100775X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302010530__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302010530__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302010530__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302010530__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399006316__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399006316__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399006316__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399006316__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308008491__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308008491__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307010952__0,"[3, 2, 2, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1]","[(26, 24), (9, 8), (44, 40), (15, 8), (21, 16), (13, 8), (45, 40), (17, 16), (33, 32), (10, 8), (42, 40), (22, 16), (18, 16), (34, 32), (46, 40), (23, 16), (27, 24), (35, 32), (47, 40), (28, 24), (36, 32), (11, 8), (19, 16), (25, 24), (43, 40), (20, 16), (37, 32), (29, 24), (14, 8), (12, 8)]"
S0022309314004116__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304005897__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399003245__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399003245__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314006681__0,"[0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1, 1]","[(16, 12), (10, 6), (34, 30), (35, 30), (22, 18), (23, 18), (17, 12), (29, 24), (11, 6), (28, 24)]"
S0022309303006306__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006306__1,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006306__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006306__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006306__4,"[0, 0, 0, 0, 0, 0, 0]",[]
S0022309301003891__0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 0]","[(24, 8), (90, 26), (58, 58), (82, 82), (48, 8), (88, 90), (18, 26), (40, 8), (64, 8), (90, 18), (65, 66), (56, 8), (81, 9), (18, 34), (80, 8), (73, 9), (72, 8), (50, 50), (66, 66), (89, 9), (88, 8), (26, 26), (34, 34), (74, 26), (26, 18), (90, 82), (17, 9), (74, 74), (42, 42), (16, 8), (26, 34), (74, 18), (18, 18), (32, 8), (25, 9)]"
S0022309301003891__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302018537__0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0]","[(37, 10), (90, 9), (73, 10), (45, 9), (82, 10), (100, 10), (81, 9), (92, 11), (63, 9), (101, 11), (54, 9), (99, 9), (19, 10), (36, 9), (74, 11), (28, 10), (29, 11), (72, 9), (47, 11), (64, 10), (27, 9), (65, 11), (83, 11), (46, 10), (55, 10), (38, 11), (20, 11), (91, 10), (56, 11)]"
S0022309304008981__0,"[0, 1, 1, 0, 3, 2, 2, 2, 0]","[(12, 2), (8, 3), (13, 3), (6, 1), (11, 1), (7, 2)]"
S0022309304008981__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304008981__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304008981__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300001691__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022459611001101__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307007910__0,"[0, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 0, 0, 0]","[(16, 2), (15, 1), (17, 3), (10, 3), (37, 2), (52, 3), (8, 1), (23, 2), (50, 1), (44, 2), (45, 3), (38, 3), (43, 1), (31, 3), (36, 1), (9, 2), (30, 2), (29, 1), (24, 3), (51, 2), (22, 1)]"
S0022309307007910__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307007910__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307007910__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307007910__4,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 2, 2, 0]","[(28, 4), (25, 5), (24, 4), (22, 6), (41, 5), (26, 6), (40, 4), (38, 6), (42, 6), (21, 5), (20, 4), (17, 5), (37, 5), (16, 4), (36, 4), (33, 5), (18, 6), (32, 4), (30, 6), (34, 6), (29, 5)]"
S0022309301010341__0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","[(65, 45)]"
S0022309301010341__1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[(13, 12)]"
S0022309303004022__0,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303004022__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309007479__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304006659__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304006659__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307011891__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307011891__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303003387__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309313005954__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300879__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309313005449__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
